id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24198636,Charming Apartment in Campo de Ourique,180886622,Sara & João,Lisboa,Campo de Ourique,38.7207029728355,-9.16876064023682,Entire home/apt,50,2,1,2018-04-17,1,2,251
24199728,Cascais Luxury Apartment,182416377,Xue,Cascais,Alcabideche,38.72006642603214,-9.422226169355799,Entire home/apt,180,1,0,,,1,160
24201261,NEW! Thomas21 Ericeira Studio Sea View,182426691,Tomás,Mafra,Ericeira,38.982736708336375,-9.414704096086046,Entire home/apt,55,2,0,,,1,136
24202921,Casa do Baco,16355642,Margarida,Lisboa,Misericrdia,38.713584055628665,-9.14387160376762,Entire home/apt,90,2,0,,,1,256
24203831,Pensão Rosinha Belem Tower House,872205,Camila&Paulo,Lisboa,Belm,38.69470641335139,-9.21665576445251,Entire home/apt,210,3,0,,,26,260
24203872,Sitio do PicaPau Amarelo,182454935,Ana,Lisboa,Estrela,38.71011375047207,-9.159172079129,Entire home/apt,50,2,0,,,1,304
24204792,Art Apartment near Alameda Garden,182199474,Art,Lisboa,Areeiro,38.73917374544978,-9.129052680051801,Entire home/apt,90,2,1,2018-04-08,1,2,212
24206744,Private room in the Tonic Flat,39465095,Domingas,Lisboa,So Vicente,38.71602163008537,-9.122526453060846,Shared room,25,1,1,2018-04-10,1,4,258
24206767,the Dreams House & Green Patio,182478149,Rent Estate,Lisboa,Estrela,38.70592978203285,-9.164376620459048,Entire home/apt,70,2,0,,,1,152
24207336,Cama em Dormitório Misto para 4 Pessoas,176593989,The Bridge,Lisboa,Alcntara,38.7009184292194,-9.191811973876204,Shared room,15,1,0,,,18,326
24208388,Cama em Dormitório Misto para 4 Pessoas,176593989,The Bridge,Lisboa,Alcntara,38.700192879434574,-9.191461329263356,Shared room,15,1,0,,,18,338
24208535,Cama em Dormitório Misto para 4 Pessoas,176593989,The Bridge,Lisboa,Belm,38.698615530159984,-9.191723002733506,Shared room,15,1,0,,,18,307
24208600,Cama em Dormitório Misto para 4 Pessoas,176593989,The Bridge,Lisboa,Belm,38.698751930115996,-9.191907967702415,Shared room,15,1,0,,,18,329
24213990,Central Room in Lisbon (private bathroom),140538552,App,Lisboa,Arroios,38.72164800985446,-9.134519307128,Private room,50,2,1,2018-04-08,1,8,16
24214528,Reiki Lovers Lisbon Single Room number 2,181088207,Warapra,Lisboa,Santo Antnio,38.72767459191044,-9.144904063183002,Private room,28,1,0,,,12,105
24214996,Double Room,170426134,Julia & Pedja,Lisboa,Arroios,38.73486966669132,-9.144651353624125,Private room,59,1,0,,,6,329
24215348,Lisbon Airport Suites - Olive Oil bedroom,182294360,Hélio,Lisboa,Olivais,38.7605272039798,-9.111483017328496,Private room,80,1,0,,,4,340
24215450,Quiet and Cozy Double Room in Penha de França,24995243,Gianluca,Lisboa,Penha de Frana,38.734017420666575,-9.13110007786485,Private room,23,1,0,,,1,0
24215674,Studio 35m² #belvedere Senhora do Monte @SBLisbon,130540891,Stef&Bruno,Lisboa,So Vicente,38.71938826835363,-9.132278440540164,Entire home/apt,70,2,0,,,2,326
24216916,NEW DELUXE ROOM,181685638,Julia & Vagner,Lisboa,Areeiro,38.74056429931669,-9.133060853325459,Private room,38,1,0,,,7,340
24218463,Reiki Lovers Lisbon Shared 4 Mixed Dormitory Bed 2,181088207,Warapra,Lisboa,Santo Antnio,38.72804007132497,-9.146039474478545,Shared room,13,1,0,,,12,164
24220126,ORIENTE DNA STUDIOS APT 8 BY W2Lx,15262500,Andre And Diogo,Loures,Moscavide e Portela,38.77589611990588,-9.100512302254355,Entire home/apt,74,5,0,,,8,209
24220892,Very traditional and central.,182565745,Meire Jane,Lisboa,Misericrdia,38.71569237868395,-9.149032141920758,Private room,50,1,0,,,1,172
24222405,Lisbon Center Luxury Apartment With Garage & Pool,99481117,Carla,Lisboa,Benfica,38.74885298989598,-9.20269900218967,Entire home/apt,400,3,0,,,18,338
